nodeId:ID(Intersection),longitude:double,latitude:double,:LABEL
657,-60.0073316,-3.0915980,Intersection
658,-60.0067409,-3.0910039,Intersection
659,-60.0070042,-3.0907561,Intersection
660,-60.0050479,-3.0911197,Intersection
661,-60.0050920,-3.0910905,Intersection
662,-60.0051241,-3.0910846,Intersection
663,-60.0061665,-3.0906299,Intersection
664,-60.0065216,-3.0904225,Intersection
665,-60.0063566,-3.0903867,Intersection
666,-60.0061715,-3.0903288,Intersection
667,-60.0061609,-3.0903251,Intersection
668,-60.0061510,-3.0903207,Intersection
669,-60.0061402,-3.0903142,Intersection
670,-60.0061320,-3.0903069,Intersection
671,-60.0059268,-3.0900938,Intersection
672,-60.0059068,-3.0900688,Intersection
673,-60.0058936,-3.0900416,Intersection
674,-60.0058923,-3.0900106,Intersection
675,-60.0058986,-3.0899816,Intersection
676,-60.0062393,-3.0887985,Intersection
677,-60.0056753,-3.0883944,Intersection
678,-60.0052208,-3.0890964,Intersection
679,-60.0051755,-3.0891817,Intersection
680,-60.0048610,-3.0897741,Intersection
681,-60.0070541,-3.0925551,Intersection
682,-60.0071385,-3.0916295,Intersection
683,-60.0075193,-3.0920568,Intersection
684,-60.0035747,-3.0919766,Intersection
685,-60.0031452,-3.0914873,Intersection
686,-60.0029911,-3.0898075,Intersection
687,-60.0022806,-3.0902008,Intersection
688,-43.4721827,-22.6889740,Intersection
689,-43.4718205,-22.6884449,Intersection
690,-43.4717697,-22.6883707,Intersection
691,-43.4715511,-22.6880515,Intersection
692,-43.4715304,-22.6880213,Intersection
693,-43.4713252,-22.6877215,Intersection
694,-43.4712626,-22.6876301,Intersection
695,-43.4711114,-22.6874093,Intersection
696,-43.4708728,-22.6870977,Intersection
697,-43.4705085,-22.6865287,Intersection
698,-43.4701274,-22.6859901,Intersection
699,-43.4697428,-22.6854249,Intersection
700,-43.4694256,-22.6849588,Intersection
701,-43.4693464,-22.6848424,Intersection
702,-43.4691674,-22.6845794,Intersection
703,-43.4684901,-22.6835841,Intersection
704,-43.4684598,-22.6835396,Intersection
705,-43.4677009,-22.6824046,Intersection
706,-43.4673678,-22.6818921,Intersection
707,-43.4671294,-22.6815499,Intersection
708,-43.4670624,-22.6814732,Intersection
709,-43.4668920,-22.6813333,Intersection
710,-43.4667874,-22.6813841,Intersection
711,-43.4663998,-22.6815796,Intersection
712,-43.4662934,-22.6816074,Intersection
713,-43.4662545,-22.6816049,Intersection
714,-43.5111476,-22.6882667,Intersection
715,-43.5112115,-22.6883149,Intersection
716,-43.5113110,-22.6884079,Intersection
717,-60.0092474,-3.0908704,Intersection
718,-60.0092284,-3.0907224,Intersection
719,-60.0091202,-3.0887064,Intersection
720,-60.0091032,-3.0883759,Intersection
721,-60.0102219,-3.1080079,Intersection
722,-60.0102447,-3.1080044,Intersection
723,-60.0105383,-3.1079854,Intersection
724,-60.0111881,-3.1079435,Intersection
725,-60.0115150,-3.1079223,Intersection
726,-60.0115556,-3.1079197,Intersection
727,-60.0116520,-3.1079135,Intersection
728,-60.0118667,-3.1078996,Intersection
729,-60.0119321,-3.1078954,Intersection
730,-60.0124813,-3.1078599,Intersection
731,-60.0126401,-3.1078496,Intersection
732,-60.0105748,-3.1137102,Intersection
733,-60.0111935,-3.1136664,Intersection
734,-60.0117352,-3.1136281,Intersection
735,-60.0128236,-3.1135510,Intersection
736,-60.0133722,-3.1135122,Intersection
737,-60.0134365,-3.1135099,Intersection
738,-60.0136063,-3.1134982,Intersection
739,-60.0139587,-3.1134753,Intersection
740,-60.0139912,-3.1134732,Intersection
741,-60.0142930,-3.1134522,Intersection
742,-60.0153885,-3.1133759,Intersection
743,-60.0160708,-3.1133483,Intersection
744,-60.0129848,-3.1064404,Intersection
745,-60.0107883,-3.1066550,Intersection
746,-60.0104628,-3.1066868,Intersection
747,-60.0101311,-3.1066960,Intersection
748,-60.0073822,-3.1067414,Intersection
749,-60.0074130,-3.1066470,Intersection
750,-60.0074438,-3.1066054,Intersection
751,-60.0074738,-3.1065843,Intersection
752,-60.0075058,-3.1065734,Intersection
753,-60.0075474,-3.1065825,Intersection
754,-60.0076964,-3.1066680,Intersection
755,-60.0079210,-3.1067732,Intersection
756,-60.0080974,-3.1068348,Intersection
757,-60.0090710,-3.0897754,Intersection
758,-60.0090452,-3.0897242,Intersection
759,-60.0090180,-3.0896807,Intersection
760,-60.0089838,-3.0896422,Intersection
761,-60.0089006,-3.0895377,Intersection
762,-60.0132408,-3.1104739,Intersection
763,-60.0136133,-3.1104504,Intersection
764,-60.0136609,-3.1104564,Intersection
765,-60.0137018,-3.1104812,Intersection
766,-60.0137153,-3.1105013,Intersection
767,-60.0137240,-3.1105435,Intersection
768,-60.0137285,-3.1107111,Intersection
769,-60.0137313,-3.1109890,Intersection
770,-60.0137297,-3.1110055,Intersection
771,-60.0137233,-3.1110209,Intersection
772,-60.0137132,-3.1110279,Intersection
773,-60.0136966,-3.1110312,Intersection
774,-60.0134430,-3.1110544,Intersection
775,-60.0161039,-3.1105778,Intersection
776,-60.0147420,-3.1106461,Intersection
777,-60.0145057,-3.1106612,Intersection
778,-60.0142864,-3.1106753,Intersection
779,-60.0140246,-3.1106921,Intersection
780,-60.0154027,-3.1159509,Intersection
781,-60.0154227,-3.1159263,Intersection
782,-60.0154483,-3.1158819,Intersection
783,-60.0154604,-3.1158524,Intersection
784,-60.0154677,-3.1158215,Intersection
785,-60.0163374,-3.1144060,Intersection
786,-60.0163592,-3.1143044,Intersection
787,-60.0163646,-3.1142053,Intersection
788,-60.0163606,-3.1141223,Intersection
789,-60.0163512,-3.1140393,Intersection
790,-60.0163472,-3.1139254,Intersection
791,-60.0163498,-3.1138063,Intersection
792,-60.0167155,-3.1141005,Intersection
793,-60.0166999,-3.1141913,Intersection
794,-60.0166845,-3.1142140,Intersection
795,-60.0166532,-3.1142359,Intersection
796,-60.0166120,-3.1142361,Intersection
797,-60.0165785,-3.1142247,Intersection
798,-60.0165098,-3.1141640,Intersection
799,-60.0058976,-3.1000213,Intersection
800,-60.0058230,-3.1000163,Intersection
801,-60.0135834,-3.1142681,Intersection
802,-60.0139238,-3.1143392,Intersection
803,-60.0140033,-3.1143525,Intersection
804,-60.0143515,-3.1144196,Intersection
805,-60.0152772,-3.1145813,Intersection
806,-60.0153196,-3.1145871,Intersection
807,-60.0154496,-3.1146047,Intersection
808,-60.0156242,-3.1146132,Intersection
809,-60.0156801,-3.1146113,Intersection
810,-60.0159350,-3.1145835,Intersection
811,-60.0160489,-3.1145420,Intersection
812,-60.0164385,-3.1143762,Intersection
813,-60.0165081,-3.1143633,Intersection
814,-60.0165639,-3.1143530,Intersection
815,-60.0166529,-3.1143494,Intersection
816,-60.0167679,-3.1143355,Intersection
817,-60.0058181,-3.1005455,Intersection
818,-60.0084642,-3.1019334,Intersection
819,-60.0078639,-3.1020845,Intersection
820,-60.0063943,-3.1026172,Intersection
821,-60.0091296,-3.0996344,Intersection
822,-60.0082549,-3.1012077,Intersection
823,-60.0092301,-3.1072817,Intersection
824,-60.0095126,-3.1073816,Intersection
825,-60.0100465,-3.1075833,Intersection
826,-60.0101028,-3.1075922,Intersection
827,-60.0101328,-3.1075947,Intersection
828,-60.0101674,-3.1075977,Intersection
829,-60.0101918,-3.1075981,Intersection
830,-60.0087793,-3.1014434,Intersection
831,-60.0088128,-3.1016844,Intersection
832,-60.0088289,-3.1017300,Intersection
833,-60.0088544,-3.1017568,Intersection
834,-60.0088947,-3.1017608,Intersection
835,-60.0098147,-3.1015827,Intersection
836,-60.0095370,-3.1016014,Intersection
837,-60.0094083,-3.1016148,Intersection
838,-60.0093372,-3.1016349,Intersection
839,-60.0091268,-3.1017211,Intersection
840,-60.0031758,-3.0922441,Intersection
841,-60.0033499,-3.0926767,Intersection
842,-60.0091557,-3.0906892,Intersection
843,-60.0091092,-3.0906730,Intersection
844,-60.0090725,-3.0906663,Intersection
845,-60.0090326,-3.0906648,Intersection
846,-60.0013801,-3.0898850,Intersection
847,-60.0003062,-3.0884242,Intersection
848,-60.0084234,-3.1045620,Intersection
849,-60.0076260,-3.1049976,Intersection
850,-60.0079371,-3.0929161,Intersection
851,-60.0075281,-3.0930510,Intersection
852,-60.0073303,-3.0931253,Intersection
853,-60.0070044,-3.0932652,Intersection
854,-60.0068957,-3.0933329,Intersection
855,-60.0067610,-3.0934246,Intersection
856,-60.0051863,-3.0946486,Intersection
857,-60.0048487,-3.0948837,Intersection
858,-60.0048132,-3.0949225,Intersection
859,-60.0048016,-3.0949810,Intersection
860,-60.0051494,-3.0910970,Intersection
861,-60.0051779,-3.0911223,Intersection
862,-60.0152327,-3.1057701,Intersection
863,-60.0152032,-3.1058317,Intersection
864,-60.0151616,-3.1058492,Intersection
865,-60.0139037,-3.1059898,Intersection
866,-60.0136945,-3.1060232,Intersection
867,-60.0135214,-3.1060687,Intersection
868,-60.0132475,-3.1061306,Intersection
869,-60.0131831,-3.1061464,Intersection
870,-60.0130256,-3.1061850,Intersection
871,-60.0092298,-3.0949769,Intersection
872,-60.0091957,-3.0950510,Intersection
873,-60.0091391,-3.0951104,Intersection
874,-60.0062799,-3.0972896,Intersection
875,-60.0053462,-3.0905424,Intersection
876,-60.0053557,-3.0905173,Intersection
877,-60.0055933,-3.0902821,Intersection
878,-60.0048153,-3.0891897,Intersection
879,-60.0049948,-3.0889209,Intersection
880,-60.0049964,-3.0889196,Intersection
881,-60.0049989,-3.0889184,Intersection
882,-60.0050012,-3.0889192,Intersection
883,-60.0050044,-3.0889213,Intersection
884,-60.0067219,-3.0892090,Intersection
885,-60.0118211,-3.1162399,Intersection
886,-60.0117485,-3.1161399,Intersection
887,-60.0117164,-3.1161045,Intersection
888,-60.0116716,-3.1160674,Intersection
889,-60.0116243,-3.1160362,Intersection
890,-60.0115485,-3.1160003,Intersection
891,-60.0114548,-3.1159737,Intersection
892,-60.0056904,-3.0882357,Intersection
893,-60.0060596,-3.0884871,Intersection
894,-60.0062004,-3.0885824,Intersection
895,-60.0062344,-3.0886024,Intersection
896,-60.0062476,-3.0886109,Intersection
897,-60.0062588,-3.0886223,Intersection
898,-60.0062634,-3.0886379,Intersection
899,-60.0062654,-3.0886567,Intersection
900,-60.0062614,-3.0886739,Intersection
901,-60.0062492,-3.0886887,Intersection
902,-60.0062336,-3.0886939,Intersection
903,-60.0062168,-3.0886940,Intersection
904,-60.0061633,-3.0886756,Intersection
905,-60.0061140,-3.0886534,Intersection
906,-60.0059586,-3.0885678,Intersection
907,-60.0057722,-3.0884620,Intersection
908,-60.0100864,-3.1035943,Intersection
909,-60.0101289,-3.1035863,Intersection
910,-60.0101752,-3.1035809,Intersection
911,-60.0105442,-3.1035485,Intersection
912,-60.0108371,-3.1035201,Intersection
913,-60.0110686,-3.1034976,Intersection
914,-60.0115432,-3.1034552,Intersection
915,-60.0119081,-3.1034226,Intersection
916,-60.0123849,-3.1033738,Intersection
917,-60.0130331,-3.1033169,Intersection
918,-60.0135086,-3.1044907,Intersection
919,-60.0133789,-3.1045720,Intersection
920,-60.0133161,-3.1046060,Intersection
921,-60.0132540,-3.1046603,Intersection
922,-60.0132059,-3.1046840,Intersection
923,-60.0130816,-3.1047250,Intersection
924,-60.0126383,-3.1047584,Intersection
925,-60.0116003,-3.1048400,Intersection
926,-60.0106418,-3.1049382,Intersection
927,-60.0102918,-3.1049668,Intersection
928,-60.0079241,-3.0913503,Intersection
929,-60.0076968,-3.0914682,Intersection
930,-60.0075274,-3.0915371,Intersection
931,-60.0045267,-3.0922348,Intersection
932,-60.0044576,-3.0922532,Intersection
933,-60.0043617,-3.0922662,Intersection
934,-60.0042548,-3.0922649,Intersection
935,-60.0041559,-3.0922535,Intersection
936,-60.0037126,-3.0921305,Intersection
937,-60.0033805,-3.0921847,Intersection
938,-60.0046209,-3.0896648,Intersection
939,-60.0051023,-3.0901631,Intersection
940,-60.0103249,-3.1066011,Intersection
941,-60.0102767,-3.1065402,Intersection
942,-60.0102505,-3.1064986,Intersection
943,-60.0102321,-3.1064360,Intersection
944,-60.0101818,-3.1061082,Intersection
945,-48.9893480,-24.6662804,Intersection
946,-48.9899902,-24.6657461,Intersection
947,-48.9901295,-24.6656302,Intersection
948,-48.9901914,-24.6655407,Intersection
949,-48.9903670,-24.6652865,Intersection
950,-48.9904538,-24.6650553,Intersection
951,-48.9904984,-24.6649366,Intersection
952,-48.9905831,-24.6646090,Intersection
953,-48.9906829,-24.6643122,Intersection
954,-48.9908647,-24.6635095,Intersection
955,-48.9908871,-24.6634109,Intersection
956,-48.9908844,-24.6630593,Intersection
957,-48.9908731,-24.6629893,Intersection
958,-48.9908072,-24.6627760,Intersection
959,-48.9907238,-24.6625764,Intersection
960,-48.9907106,-24.6624733,Intersection
961,-48.9905781,-24.6617839,Intersection
962,-48.9905061,-24.6614887,Intersection
963,-48.9904714,-24.6613467,Intersection
964,-48.9903988,-24.6610675,Intersection
965,-48.9903543,-24.6608466,Intersection
966,-48.9903515,-24.6608326,Intersection
967,-48.9903041,-24.6605977,Intersection
968,-48.9902799,-24.6604081,Intersection
969,-48.9902967,-24.6602087,Intersection
970,-48.9903630,-24.6599158,Intersection
971,-48.9904231,-24.6597634,Intersection
972,-48.9905433,-24.6595209,Intersection
973,-48.9905973,-24.6593646,Intersection
974,-48.9906547,-24.6592134,Intersection
975,-48.9907019,-24.6591500,Intersection
976,-48.9907796,-24.6590438,Intersection
977,-48.9909559,-24.6588934,Intersection
978,-48.9909701,-24.6588815,Intersection
979,-48.9913840,-24.6585354,Intersection
980,-48.9921078,-24.6579300,Intersection
981,-48.9924371,-24.6576547,Intersection
982,-48.9924900,-24.6576154,Intersection
983,-48.9927036,-24.6574571,Intersection
984,-48.9928626,-24.6573412,Intersection
985,-48.9930611,-24.6571966,Intersection
986,-48.9932581,-24.6570531,Intersection
987,-48.9936999,-24.6567971,Intersection
988,-48.9939382,-24.6566647,Intersection
989,-48.9941647,-24.6565781,Intersection
990,-48.9943126,-24.6565216,Intersection
991,-48.9944636,-24.6564832,Intersection
992,-48.9946178,-24.6564712,Intersection
993,-48.9947911,-24.6564723,Intersection
994,-48.9948684,-24.6564728,Intersection
995,-49.0570472,-24.8553677,Intersection
996,-49.0574320,-24.8560438,Intersection
997,-49.0578722,-24.8566548,Intersection
998,-49.0579814,-24.8568442,Intersection
999,-49.0580613,-24.8570616,Intersection
1000,-49.0580727,-24.8576726,Intersection
1001,-49.0580858,-24.8578265,Intersection
1002,-49.0581298,-24.8579655,Intersection
1003,-49.0582113,-24.8580913,Intersection
1004,-49.0583662,-24.8582540,Intersection
1005,-49.0593754,-24.8589256,Intersection
1006,-49.0595205,-24.8590188,Intersection
1007,-49.0596445,-24.8590602,Intersection
1008,-49.0597847,-24.8590736,Intersection
1009,-49.0601254,-24.8590617,Intersection
1010,-49.0602428,-24.8590780,Intersection
1011,-49.0603781,-24.8591224,Intersection
1012,-49.0604988,-24.8592333,Intersection
1013,-49.0606064,-24.8594242,Intersection
1014,-49.0606194,-24.8596712,Intersection
1015,-49.0605982,-24.8598413,Intersection
1016,-49.0605216,-24.8599996,Intersection
1017,-49.0603896,-24.8601091,Intersection
1018,-49.0599983,-24.8603488,Intersection
1019,-49.0597928,-24.8604863,Intersection
1020,-49.0596722,-24.8606254,Intersection
1021,-49.0596265,-24.8607511,Intersection
1022,-49.0595972,-24.8608591,Intersection
1023,-49.0595531,-24.8612216,Intersection
1024,-49.0595222,-24.8614952,Intersection
1025,-49.0594439,-24.8617733,Intersection
1026,-49.0593983,-24.8619819,Intersection
1027,-49.0594064,-24.8623414,Intersection
1028,-49.0602968,-24.8703354,Intersection
1029,-49.0607519,-24.8744206,Intersection
1030,-49.0607910,-24.8747090,Intersection
1031,-49.0608367,-24.8749723,Intersection
1032,-49.0609280,-24.8752578,Intersection
1033,-49.0610356,-24.8754338,Intersection
1034,-49.0611888,-24.8756379,Intersection
1035,-49.0613780,-24.8758287,Intersection
1036,-49.0619828,-24.8763169,Intersection
1037,-49.0629026,-24.8769783,Intersection
1038,-49.0632438,-24.8772461,Intersection
1039,-49.0634687,-24.8774594,Intersection
1040,-49.0635955,-24.8776372,Intersection
1041,-49.0637845,-24.8780859,Intersection
1042,-49.0638871,-24.8783453,Intersection
1043,-49.0639644,-24.8786528,Intersection
1044,-49.0640462,-24.8790001,Intersection
1045,-49.0641431,-24.8792793,Intersection
1046,-49.0657909,-24.8830594,Intersection
1047,-49.0659279,-24.8833338,Intersection
1048,-49.0660909,-24.8835623,Intersection
1049,-49.0662205,-24.8837132,Intersection
1050,-49.0664374,-24.8838847,Intersection
1051,-49.0666591,-24.8839942,Intersection
1052,-49.0668474,-24.8840607,Intersection
1053,-49.0670740,-24.8841199,Intersection
1054,-49.0738098,-24.8857808,Intersection
1055,-49.0746889,-24.8859976,Intersection
1056,-49.0751503,-24.8861055,Intersection
1057,-49.0754731,-24.8862298,Intersection
1058,-49.0757259,-24.8863821,Intersection
1059,-49.0760210,-24.8866602,Intersection
1060,-49.0762720,-24.8869767,Intersection
1061,-49.0768313,-24.8878153,Intersection
1062,-49.0779501,-24.8895296,Intersection
1063,-49.0783940,-24.8901874,Intersection
1064,-49.0785300,-24.8903872,Intersection
1065,-49.0786165,-24.8906110,Intersection
1066,-49.0786557,-24.8907909,Intersection
1067,-49.0787537,-24.8914575,Intersection
1068,-49.0787905,-24.8916541,Intersection
1069,-49.0788609,-24.8918705,Intersection
1070,-49.0790926,-24.8923600,Intersection
1071,-49.0792459,-24.8926120,Intersection
1072,-49.0796205,-24.8933992,Intersection
1073,-49.0809141,-24.8959643,Intersection
1074,-49.0810479,-24.8962320,Intersection
1075,-49.0811678,-24.8964245,Intersection
1076,-49.0812669,-24.8965458,Intersection
1077,-49.0814053,-24.8966671,Intersection
1078,-49.0816635,-24.8968135,Intersection
1079,-49.0820670,-24.8970415,Intersection
1080,-49.0832529,-24.8977509,Intersection
1081,-49.0836735,-24.8979772,Intersection
1082,-49.0840110,-24.8981251,Intersection
1083,-49.0845654,-24.8983129,Intersection
1084,-49.0869148,-24.8990331,Intersection
1085,-49.0870045,-24.8990612,Intersection
1086,-49.0872230,-24.8990996,Intersection
1087,-49.0874121,-24.8990908,Intersection
1088,-49.0877007,-24.8990183,Intersection
1089,-49.0884490,-24.8987610,Intersection
1090,-49.0886822,-24.8986811,Intersection
1091,-49.0888648,-24.8986560,Intersection
1092,-49.0890702,-24.8986471,Intersection
1093,-49.0905621,-24.8989015,Intersection
1094,-49.0909403,-24.8989725,Intersection
1095,-49.0911963,-24.8990642,Intersection
1096,-49.0915093,-24.8992298,Intersection
1097,-49.0919186,-24.8995182,Intersection
1098,-49.0921370,-24.8996927,Intersection
1099,-49.0922854,-24.8998509,Intersection
1100,-49.0923474,-24.9000387,Intersection
1101,-49.0923571,-24.9003434,Intersection
1102,-49.0923539,-24.9005844,Intersection
1103,-49.0924370,-24.9008373,Intersection
1104,-49.0925397,-24.9009704,Intersection
1105,-49.0927827,-24.9010650,Intersection
1106,-49.0936484,-24.9012041,Intersection
1107,-49.0938653,-24.9012410,Intersection
1108,-49.0941245,-24.9013549,Intersection
1109,-49.0943348,-24.9015117,Intersection
